id_arr,coord_x,coord_y,length,angle,group,neighbor_1_x,neighbor_2_x,neighbor_3_x,neighbor_4_x,neighbor_5_x,neighbor_1_y,neighbor_2_y,neighbor_3_y,neighbor_4_y,neighbor_5_y,neighbor_1_distance,neighbor_2_distance,neighbor_3_distance,neighbor_4_distance,neighbor_5_distance,neighbor_1_angle,neighbor_2_angle,neighbor_3_angle,neighbor_4_angle,neighbor_5_angle
423.0,791717.3125570863,962568.3748223408,118.5920396152773,-147.48257459282604,5,791617.3124290034,791861.3125971705,791556.6248863377,791948.125087589,792075.3124972545,962504.6249498428,962662.999961175,962660.8126295954,962723.4998401776,962810.499994263,118.5920396152773,172.30765636972578,185.3787359452988,278.0974566512946,432.19041641243956,0.0,-146.69033037541087,-175.7676212053761,-145.12724644692423,-145.62665497684094
423.0,791617.3124290034,962504.6249498428,0.0,0.0,8,791717.3125570863,791556.6248863377,791861.3125971705,791948.125087589,791232.3125428371,962568.3748223408,962660.8126295954,962662.999961175,962723.4998401776,962636.8123495132,118.5920396152773,167.56362714296068,290.8929808022715,396.6651392541868,407.06070920647716,-147.48257459282604,-175.7676212053761,-146.69033037541087,-145.12724644692423,-173.78841486921098
425.0,788272.8748921715,967162.8748196736,81.11862629179267,-78.75923697196366,7,788288.6875245869,788330.0001060031,788381.1250037551,787868.3750450052,789175.6250551715,967083.3123147635,966955.1875710116,966790.1249090136,967725.375007011,966809.1251990944,81.11862629179267,215.40028623960487,388.15020617653045,692.8395103572833,969.5858140755679,-72.12858675636708,-72.79066593942278,0.0,3.2104683217250094,-132.01389943515414
425.0,788288.6875245869,967083.3123147635,134.62050120533007,-72.12858675636708,7,788272.8748921715,788330.0001060031,788381.1250037551,787868.3750450052,789175.6250551715,967162.8748196736,966955.1875710116,966790.1249090136,967725.375007011,966809.1251990944,81.11862629179267,134.62050120533007,307.4142847125632,767.4028155200787,928.351634650646,-78.75923697196366,-72.79066593942278,0.0,3.2104683217250094,-132.01389943515414
425.0,788330.0001060031,966955.1875710116,172.79883551692546,-72.79066593942278,7,788288.6875245869,788381.1250037551,788272.8748921715,788581.6875947528,789175.6250551715,967083.3123147635,966790.1249090136,967162.8748196736,966149.8125413432,966809.1251990944,134.62050120533007,172.79883551692546,215.40028623960487,843.786424639873,858.1467072395935,-72.12858675636708,0.0,-78.75923697196366,-132.84798784840498,-132.01389943515414
425.0,788381.1250037551,966790.1249090136,0.0,0.0,8,788330.0001060031,788288.6875245869,788272.8748921715,788581.6875947528,789175.6250551715,966955.1875710116,967083.3123147635,967162.8748196736,966149.8125413432,966809.1251990944,172.79883551692546,307.4142847125632,388.15020617653045,670.9882868571264,794.7272127742365,-72.79066593942278,-72.12858675636708,-78.75923697196366,-132.84798784840498,-132.01389943515414
426.0,793937.8750450872,968153.8751342596,177.60947827304045,-56.07512825332212,7,794036.9998468384,794106.6250356697,794043.3751621693,794226.3124603368,793749.6250935048,968006.5001009256,967925.6875985116,967713.5000307634,967803.3125151768,967728.0000017585,177.60947827304045,283.8064671432421,452.83607021037494,453.97168679781237,465.62610832472416,-49.25297786652535,-45.63613804603781,177.1740828062401,0.0,0.0
426.0,794036.9998468384,968006.5001009256,106.66924330000965,-49.25297786652535,7,794106.6250356697,793937.8750450872,794226.3124603368,794043.3751621693,794158.8749311715,967925.6875985116,968153.8751342596,967803.3125151768,967713.5000307634,967733.1249915138,106.66924330000965,177.60947827304045,277.71291045250365,293.0694214014394,299.3116880897004,-45.63613804603781,-56.07512825332212,0.0,177.1740828062401,-170.35677608979128
426.0,794106.6250356697,967925.6875985116,171.17459111868013,-45.63613804603781,7,794036.9998468384,794226.3124603368,794158.8749311715,794043.3751621693,794277.8750212528,968006.5001009256,967803.3125151768,967733.1249915138,967713.5000307634,967767.4999227598,106.66924330000965,171.17459111868013,199.52546001385915,221.41388936711522,233.130646466655,-49.25297786652535,0.0,-170.35677608979128,177.1740828062401,-163.88785830837415
426.0,794226.3124603368,967803.3125151768,0.0,0.0,8,794277.8750212528,794158.8749311715,794106.6250356697,794372.8751593381,794043.3751621693,967767.4999227598,967733.1249915138,967925.6875985116,967934.8749160916,967713.5000307634,62.7792916799563,97.33503386690089,171.17459111868013,196.9499684513514,203.7948414885133,-163.88785830837415,-170.35677608979128,-45.63613804603781,0.0,177.1740828062401
427.0,792880.6248630024,965793.1249345094,328.6681212841968,80.01281684064432,2,793050.8125147521,793026.9998983368,793137.6873410046,792937.6250770874,792500.6249668375,965873.8124371768,965923.8126652612,965592.875006929,966116.8126073404,965712.3124320954,188.34625001518577,196.22674113942654,325.8544937430654,328.6681212841968,388.4978528020574,-72.81672092608306,-64.53386766272376,-67.96376240636008,81.28690941732089,-99.55792219376039
427.0,792937.6250770874,966116.8126073404,502.1069928144965,81.28690941732089,2,793026.9998983368,793050.8125147521,792880.6248630024,793013.6875890046,792801.0000222549,965923.8126652612,965873.8124371768,965793.1249345094,966613.1249349266,966616.3125925958,212.68953033924998,268.0680487201559,328.6681212841968,502.1069928144965,517.8480866800213,-64.53386766272376,-72.81672092608306,80.01281684064432,79.55982830569953,0.0
427.0,793013.6875890046,966613.1249349266,511.149902326717,79.55982830569953,2,792801.0000222549,792883.3748575039,792937.6250770874,793106.3124037534,793536.8125270046,966616.3125925958,967088.312632844,966116.8126073404,967115.8125778435,966695.6874338464,212.71145293882498,492.731931422308,502.1069928144965,511.149902326717,529.6001010058213,0.0,-99.89972211472826,81.28690941732089,85.21403560706163,-81.82083448754676
427.0,793106.3124037534,967115.8125778435,93.63896580504966,85.21403560706163,2,793114.125052169,792883.3748575039,793041.3748695888,793142.1249961704,793252.3124398366,967209.125055261,967088.312632844,967341.3751188442,967357.1250873432,967361.375078842,93.63896580504966,224.62723900435273,234.72397245713637,243.95546523212806,285.68680829348773,0.0,-99.89972211472826,0.0,-171.11503234625368,-177.7911645694214
427.0,793114.125052169,967209.125055261,0.0,0.0,8,793106.3124037534,793142.1249961704,793041.3748695888,793252.3124398366,792905.6251410879,967115.8125778435,967357.1250873432,967341.3751188442,967361.375078842,967334.8748037592,93.63896580504966,150.62538418346296,150.93928707671765,205.6108552358953,243.48554817106688,85.21403560706163,-171.11503234625368,0.0,-177.7911645694214,-95.15652307638464
428.0,793353.999900505,967351.3124349266,102.18413017564315,174.34860427993888,4,793353.999900505,793252.3124398366,793405.6251253374,793142.1249961704,793114.125052169,967351.3124349266,967361.375078842,967224.3123608456,967357.1250873432,967209.125055261,0.0,102.18413017564315,137.09187669436022,211.95462253720257,278.8497692313914,-67.87837610486903,-177.7911645694214,-73.0999386162433,-171.11503234625368,0.0
428.0,793252.3124398366,967361.375078842,110.26937548305887,-177.7911645694214,5,793353.999900505,793353.999900505,793142.1249961704,793114.125052169,793405.6251253374,967351.3124349266,967351.3124349266,967357.1250873432,967209.125055261,967224.3123608456,102.18413017564315,102.18413017564315,110.26937548305887,205.6108552358953,205.6476797827854,174.34860427993888,-67.87837610486903,-171.11503234625368,0.0,-73.0999386162433
428.0,793142.1249961704,967357.1250873432,101.97376875419512,-171.11503234625368,5,793041.3748695888,793252.3124398366,793114.125052169,793353.999900505,793353.999900505,967341.3751188442,967361.375078842,967209.125055261,967351.3124349266,967351.3124349266,101.97376875419512,110.26937548305887,150.62538418346296,211.95462253720257,211.95462253720257,0.0,-177.7911645694214,0.0,-67.87837610486903,174.34860427993888
428.0,793041.3748695888,967341.3751188442,0.0,0.0,8,793142.1249961704,792905.6251410879,793114.125052169,793252.3124398366,793106.3124037534,967357.1250873432,967334.8748037592,967209.125055261,967361.375078842,967115.8125778435,101.97376875419512,135.90527173092872,150.93928707671765,211.883592904123,234.72397245713637,-171.11503234625368,-95.15652307638464,0.0,-177.7911645694214,85.21403560706163
429.0,793186.4999074191,970421.499864094,143.7819928455426,-93.58875477663865,6,793177.4999254197,792990.624971088,792524.812582504,792950.1873879209,792950.1873879209,970277.9998230116,971037.8749436736,970590.8125175908,971098.812485844,971098.812485844,143.7819928455426,646.7497424889474,683.005776393893,717.3534654920852,717.3534654920852,-97.96257072188531,0.0,-133.96686877768948,-56.432120019316905,-129.94119066726412
429.0,793177.4999254197,970277.9998230116,855.4347212823272,-97.96257072188531,6,793186.4999074191,792524.812582504,792990.624971088,792950.1873879209,792950.1873879209,970421.499864094,970590.8125175908,971037.8749436736,971098.812485844,971098.812485844,143.7819928455426,723.7765881073141,782.5167394743748,851.7067671271667,851.7067671271667,-93.58875477663865,-133.96686877768948,0.0,-129.94119066726412,-56.432120019316905
429.0,793058.9998343363,969430.812541008,327.98738746342735,-96.00496212538779,6,793024.6875670031,793177.4999254197,793186.4999074191,792981.8126527555,792216.8125423379,969104.6248731762,970277.9998230116,970421.499864094,968430.3749093412,970271.4998360128,327.98738746342735,855.4347212823272,998.8581684900705,1003.4108410095131,1189.9725050547108,-93.6384852766179,-97.96257072188531,-93.58875477663865,-92.89000612744255,-131.3351775157745
429.0,793024.6875670031,969104.6248731762,675.611776098693,-93.6384852766179,6,793058.9998343363,792981.8126527555,793177.4999254197,793157.6249651723,793937.8750450872,969430.812541008,968430.3749093412,970277.9998230116,967856.3750730902,968153.8751342596,327.98738746342735,675.611776098693,1183.2837317338458,1255.3086932092785,1318.270243986295,-96.00496212538779,-92.89000612744255,-97.96257072188531,-68.7532699458403,-56.07512825332212
429.0,792981.8126527555,968430.3749093412,674.3576358199319,-92.89000612744255,6,793157.6249651723,792947.8123926707,793024.6875670031,792935.3750815876,793937.8750450872,967856.3750730902,967756.8749440088,969104.6248731762,967590.1876133456,968153.8751342596,600.3213982638969,674.3576358199319,675.611776098693,841.4696312811678,995.2423944201403,-68.7532699458403,-94.26719530272781,-93.6384852766179,-96.64633184816157,-56.07512825332212
429.0,792947.8123926707,967756.8749440088,167.1506892316081,-94.26719530272781,6,792935.3750815876,793157.6249651723,792905.6251410879,793041.3748695888,793142.1249961704,967590.1876133456,967856.3750730902,967334.8748037592,967341.3751188442,967357.1250873432,167.1506892316081,232.2102307542873,424.1036224400805,425.9037940648446,444.4742239804535,-96.64633184816157,-68.7532699458403,-95.15652307638464,0.0,-171.11503234625368
429.0,792935.3750815876,967590.1876133456,257.04024918023873,-96.64633184816157,6,792947.8123926707,792905.6251410879,793041.3748695888,793142.1249961704,793157.6249651723,967756.8749440088,967334.8748037592,967341.3751188442,967357.1250873432,967856.3750730902,167.1506892316081,257.04024918023873,270.4507579510213,311.550426426649,346.77193438728824,-94.26719530272781,-95.15652307638464,0.0,-171.11503234625368,-68.7532699458403
429.0,792905.6251410879,967334.8748037592,247.56409118848262,-95.15652307638464,6,793041.3748695888,793142.1249961704,793114.125052169,792883.3748575039,792935.3750815876,967341.3751188442,967357.1250873432,967209.125055261,967088.312632844,967590.1876133456,135.90527173092872,237.54422024878525,243.48554817106688,247.56409118848262,257.04024918023873,0.0,-171.11503234625368,0.0,-99.89972211472826,-96.64633184816157
429.0,792883.3748575039,967088.312632844,479.1342729095507,-99.89972211472826,6,793106.3124037534,792905.6251410879,793114.125052169,793041.3748695888,793142.1249961704,967115.8125778435,967334.8748037592,967209.125055261,967341.3751188442,967357.1250873432,224.62723900435273,247.56409118848262,260.46361309829183,298.33643029210015,373.1109351838954,85.21403560706163,-95.15652307638464,0.0,0.0,-171.11503234625368
429.0,792801.0000222549,966616.3125925958,0.0,0.0,8,793013.6875890046,792883.3748575039,792937.6250770874,793106.3124037534,793114.125052169,966613.1249349266,967088.312632844,966116.8126073404,967115.8125778435,967209.125055261,212.71145293882498,479.1342729095507,517.8480866800213,585.4194099607406,670.4281469701305,79.55982830569953,-99.89972211472826,81.28690941732089,85.21403560706163,0.0
430.0,792811.3126656711,977191.625103347,51.333560381620195,162.4254712877701,4,792821.31264567,792762.3750995025,792939.3750735857,792965.875020586,792488.6249908358,977203.0000805928,977207.1250723453,977332.6874852628,977372.8124050124,977289.4999075904,15.145616769264732,51.333560381620195,190.52185153576676,238.15616691914792,337.2044080321619,-131.29678536160347,163.25280122867892,-132.3135242088909,-123.44221422243103,157.7921038541673
430.0,792762.3750995025,977207.1250723453,285.8753845239441,163.25280122867892,4,792811.3126656711,792821.31264567,792939.3750735857,792965.875020586,792488.6249908358,977191.625103347,977203.0000805928,977332.6874852628,977372.8124050124,977289.4999075904,51.333560381620195,59.081722259989725,217.01361792086192,262.42048336083536,285.8753845239441,162.4254712877701,-131.29678536160347,-132.3135242088909,-123.44221422243103,157.7921038541673
430.0,792488.6249908358,977289.4999075904,215.95765401833134,157.7921038541673,4,792288.6873985864,792762.3750995025,792195.8749201708,792811.3126656711,792821.31264567,977371.1250724272,977207.1250723453,977431.9999506772,977191.625103347,977203.0000805928,215.95765401833134,285.8753845239441,325.590027725197,337.2044080321619,343.74888472506734,146.739487880073,163.25280122867892,0.0,162.4254712877701,-131.29678536160347
430.0,792288.6873985864,977371.1250724272,110.99507624937512,146.739487880073,4,792195.8749201708,792488.6249908358,792103.3124412522,792203.6249046698,792387.1875296719,977431.9999506772,977289.4999075904,977086.1249862612,977016.8747966737,976904.1873580068,110.99507624937512,215.95765401833134,339.9837112587636,364.3197575520458,477.21389855282683,0.0,157.7921038541673,0.0,145.38094216035503,148.4546117108341
430.0,792195.8749201708,977431.9999506772,0.0,0.0,8,792288.6873985864,792488.6249908358,792103.3124412522,792203.6249046698,792387.1875296719,977371.1250724272,977289.4999075904,977086.1249862612,977016.8747966737,976904.1873580068,110.99507624937512,325.590027725197,358.0465102654409,415.1974900528255,561.4148622324839,146.739487880073,157.7921038541673,0.0,145.38094216035503,148.4546117108341
431.0,792516.4999350868,976855.9997903408,137.99905750313258,159.56236330884298,4,792516.4999350868,792387.1875296719,792442.0000840873,792203.6249046698,792762.3750995025,976855.9997903408,976904.1873580068,976561.3123875932,977016.8747966737,977207.1250723453,0.0,137.99905750313258,303.9587030125419,351.8118137883362,428.65319331501985,0.0,148.4546117108341,29.199340566548262,145.38094216035503,163.25280122867892
431.0,792387.1875296719,976904.1873580068,215.39195929968204,148.4546117108341,4,792516.4999350868,792516.4999350868,792203.6249046698,792103.3124412522,792442.0000840873,976855.9997903408,976855.9997903408,977016.8747966737,977086.1249862612,976561.3123875932,137.99905750313258,137.99905750313258,215.39195929968204,337.17408915895317,347.22854355262643,159.56236330884298,0.0,145.38094216035503,0.0,29.199340566548262
431.0,792203.6249046698,977016.8747966737,121.89413060042891,145.38094216035503,4,792103.3124412522,792387.1875296719,792516.4999350868,792516.4999350868,792288.6873985864,977086.1249862612,976904.1873580068,976855.9997903408,976855.9997903408,977371.1250724272,121.89413060042891,215.39195929968204,351.8118137883362,351.8118137883362,364.3197575520458,0.0,148.4546117108341,159.56236330884298,0.0,146.739487880073
431.0,792103.3124412522,977086.1249862612,0.0,0.0,8,792203.6249046698,792387.1875296719,792288.6873985864,792195.8749201708,792488.6249908358,977016.8747966737,976904.1873580068,977371.1250724272,977431.9999506772,977289.4999075904,121.89413060042891,337.17408915895317,339.9837112587636,358.0465102654409,435.69154168090574,145.38094216035503,148.4546117108341,146.739487880073,0.0,157.7921038541673
432.0,793305.1249982528,977800.5001979248,416.92596230963716,-127.86970853515176,6,793049.1875180043,792965.875020586,792939.3750735857,793798.1249965057,793757.3124140874,977471.3752000108,977372.8124050124,977332.6874852628,978203.687383674,978274.8749053404,416.92596230963716,545.9005363188666,593.8196203581206,636.8743243604988,655.3661740391536,-130.20694391682002,-123.44221422243103,-132.3135242088909,0.0,-60.17388252634131
432.0,793049.1875180043,977471.3752000108,129.05656428087673,-130.20694391682002,6,792965.875020586,792939.3750735857,792821.31264567,792811.3126656711,792762.3750995025,977372.8124050124,977332.6874852628,977203.0000805928,977191.625103347,977207.1250723453,129.05656428087673,176.89843179420578,352.0684055180355,367.21187610965677,389.98652973935134,-123.44221422243103,-132.3135242088909,-131.29678536160347,162.4254712877701,163.25280122867892
432.0,792965.875020586,977372.8124050124,48.08592700506769,-123.44221422243103,6,792939.3750735857,793049.1875180043,792821.31264567,792811.3126656711,792762.3750995025,977332.6874852628,977471.3752000108,977203.0000805928,977191.625103347,977207.1250723453,48.08592700506769,129.05656428087673,223.0123444254302,238.15616691914792,262.42048336083536,-132.3135242088909,-130.20694391682002,-131.29678536160347,162.4254712877701,163.25280122867892
432.0,792939.3750735857,977332.6874852628,175.3783333691997,-132.3135242088909,6,792965.875020586,792821.31264567,793049.1875180043,792811.3126656711,792762.3750995025,977372.8124050124,977203.0000805928,977471.3752000108,977191.625103347,977207.1250723453,48.08592700506769,175.3783333691997,176.89843179420578,190.52185153576676,217.01361792086192,-123.44221422243103,-131.29678536160347,-130.20694391682002,162.4254712877701,163.25280122867892
432.0,792821.31264567,977203.0000805928,461.86577050922557,-131.29678536160347,6,792811.3126656711,792762.3750995025,792939.3750735857,792965.875020586,792488.6249908358,977191.625103347,977207.1250723453,977332.6874852628,977372.8124050124,977289.4999075904,15.145616769264732,59.081722259989725,175.3783333691997,223.0123444254302,343.74888472506734,162.4254712877701,163.25280122867892,-132.3135242088909,-123.44221422243103,157.7921038541673
432.0,792516.4999350868,976855.9997903408,0.0,0.0,8,792516.4999350868,792387.1875296719,792442.0000840873,792203.6249046698,792762.3750995025,976855.9997903408,976904.1873580068,976561.3123875932,977016.8747966737,977207.1250723453,0.0,137.99905750313258,303.9587030125419,351.8118137883362,428.65319331501985,159.56236330884298,148.4546117108341,29.199340566548262,145.38094216035503,163.25280122867892
433.0,793189.6249011718,976271.8749743402,16.484811966907376,-44.538779572901035,8,793201.3748776689,793226.124828171,793350.8749067523,793382.6875071712,793430.1250763386,976260.3126615136,976252.31267751,976182.8124884292,976161.8125304282,976176.1251658424,16.484811966907376,41.41169071919115,184.2109950473775,222.23166154977122,258.85973051572023,-17.91250939211518,-29.12285265800784,0.0,0.0,-163.21063928694514
433.0,793201.3748776689,976260.3126615136,26.010763039801766,-17.91250939211518,8,793189.6249011718,793226.124828171,793350.8749067523,793382.6875071712,793430.1250763386,976271.8749743402,976252.31267751,976182.8124884292,976161.8125304282,976176.1251658424,16.484811966907376,26.010763039801766,168.39398897828775,206.34084772741176,243.7502570641355,-44.538779572901035,-29.12285265800784,0.0,0.0,-163.21063928694514
433.0,793226.124828171,976252.31267751,142.80356574080872,-29.12285265800784,8,793201.3748776689,793189.6249011718,793350.8749067523,793382.6875071712,793430.1250763386,976260.3126615136,976271.8749743402,976182.8124884292,976161.8125304282,976176.1251658424,26.010763039801766,41.41169071919115,142.80356574080872,180.83735531561464,217.76280257787488,-17.91250939211518,-44.538779572901035,0.0,0.0,-163.21063928694514
433.0,793350.8749067523,976182.8124884292,0.0,0.0,8,793382.6875071712,793430.1250763386,793226.124828171,793201.3748776689,793189.6249011718,976161.8125304282,976176.1251658424,976252.31267751,976260.3126615136,976271.8749743402,38.11875891816535,79.53181541278157,142.80356574080872,168.39398897828775,184.2109950473775,0.0,-163.21063928694514,-29.12285265800784,-17.91250939211518,-44.538779572901035
434.0,793693.6248774193,976321.499875091,300.9417738677815,-151.11416693942004,5,793693.6248774193,793655.3749539219,793744.6874393374,793464.6876712553,793430.1250763386,976321.499875091,976348.6248208432,976288.8749403432,976464.624916926,976176.1251658424,0.0,46.89156992061606,60.5951449947427,269.99448506673673,300.9417738677815,-32.57535697413676,-35.34237220764061,0.0,-31.313250664634133,-163.21063928694514
434.0,793430.1250763386,976176.1251658424,49.54971746657525,-163.21063928694514,5,793382.6875071712,793350.8749067523,793226.124828171,793201.3748776689,793189.6249011718,976161.8125304282,976182.8124884292,976252.31267751,976260.3126615136,976271.8749743402,49.54971746657525,79.53181541278157,217.76280257787488,243.7502570641355,258.85973051572023,0.0,0.0,-29.12285265800784,-17.91250939211518,-44.538779572901035
434.0,793382.6875071712,976161.8125304282,0.0,0.0,8,793350.8749067523,793430.1250763386,793226.124828171,793201.3748776689,793189.6249011718,976182.8124884292,976176.1251658424,976252.31267751,976260.3126615136,976271.8749743402,38.11875891816535,49.54971746657525,180.83735531561464,206.34084772741176,222.23166154977122,0.0,-163.21063928694514,-29.12285265800784,-17.91250939211518,-44.538779572901035
435.0,793154.312635839,976622.8125926778,109.59526199517295,-23.67069557708852,8,793254.6874350868,793050.3748515882,793464.6876712553,793189.6249011718,793201.3748776689,976578.8123525904,976901.3123637588,976464.624916926,976271.8749743402,976260.3126615136,109.59526199517295,297.2628222417932,348.3618856439817,352.7097504285646,365.54213806360326,-28.535096009528218,31.964377705005397,-31.313250664634133,-44.538779572901035,-17.91250939211518
435.0,793254.6874350868,976578.8123525904,239.03738129093554,-28.535096009528218,8,793154.312635839,793464.6876712553,793189.6249011718,793201.3748776689,793226.124828171,976622.8125926778,976464.624916926,976271.8749743402,976260.3126615136,976252.31267751,109.59526199517295,239.03738129093554,313.75737040990686,322.9307696619508,327.74664047316116,-23.67069557708852,-31.313250664634133,-44.538779572901035,-17.91250939211518,-29.12285265800784
435.0,793464.6876712553,976464.624916926,223.1987053322169,-31.313250664634133,8,793655.3749539219,793254.6874350868,793693.6248774193,793693.6248774193,793430.1250763386,976348.6248208432,976578.8123525904,976321.499875091,976321.499875091,976176.1251658424,223.1987053322169,239.03738129093554,269.99448506673673,269.99448506673673,290.56269434102006,-35.34237220764061,-28.535096009528218,-32.57535697413676,-151.11416693942004,-163.21063928694514
435.0,793655.3749539219,976348.6248208432,46.89156992061606,-35.34237220764061,8,793693.6248774193,793693.6248774193,793744.6874393374,793464.6876712553,793430.1250763386,976321.499875091,976321.499875091,976288.8749403432,976464.624916926,976176.1251658424,46.89156992061606,46.89156992061606,107.45588988444831,223.1987053322169,283.71400798459035,-32.57535697413676,-151.11416693942004,0.0,-31.313250664634133,-163.21063928694514
435.0,793693.6248774193,976321.499875091,60.5951449947427,-32.57535697413676,8,793693.6248774193,793655.3749539219,793744.6874393374,793464.6876712553,793430.1250763386,976321.499875091,976348.6248208432,976288.8749403432,976464.624916926,976176.1251658424,0.0,46.89156992061606,60.5951449947427,269.99448506673673,300.9417738677815,-151.11416693942004,-35.34237220764061,0.0,-31.313250664634133,-163.21063928694514
435.0,793744.6874393374,976288.8749403432,0.0,0.0,8,793693.6248774193,793693.6248774193,793655.3749539219,793464.6876712553,793430.1250763386,976321.499875091,976321.499875091,976348.6248208432,976464.624916926,976176.1251658424,60.5951449947427,60.5951449947427,107.45588988444831,330.5872417303287,334.15863278588535,-32.57535697413676,-151.11416693942004,-35.34237220764061,-31.313250664634133,-163.21063928694514
436.0,791065.3748845868,977093.8749707564,349.3010448853739,-177.62088908734916,5,791065.3748845868,790998.312354669,791173.9999954216,790927.3751605861,790716.3749264218,977093.8749707564,977147.6251913458,976995.812502846,977201.3124199286,977079.3749997616,0.0,85.94457011581285,146.34091128781765,174.8906209861131,349.3010448853739,-42.07447910695066,-38.71196800980874,0.0,-37.11944269802778,-175.72802174672992
436.0,790716.3749264218,977079.3749997616,104.03917426129357,-175.72802174672992,5,790612.6248058379,790927.3751605861,790998.312354669,791065.3748845868,791065.3748845868,977071.6250152588,977201.3124199286,977147.6251913458,977093.8749707564,977093.8749707564,104.03917426129357,243.70029391524943,290.0806820488393,349.3010448853739,349.3010448853739,0.0,-37.11944269802778,-38.71196800980874,-177.62088908734916,-42.07447910695066
436.0,790612.6248058379,977071.6250152588,0.0,0.0,8,790716.3749264218,790490.125050839,790927.3751605861,790396.6249097548,790998.312354669,977079.3749997616,976801.8125627636,977201.3124199286,976783.3749355896,977147.6251913458,104.03917426129357,296.3189995532796,340.42122252310276,360.2000326723529,393.1042000393846,-175.72802174672992,-168.84476241992303,-37.11944269802778,-176.01568400179477,-38.71196800980874
437.0,790927.3751605861,977201.3124199286,88.96293619960387,-37.11944269802778,8,790998.312354669,791065.3748845868,791065.3748845868,790716.3749264218,791173.9999954216,977147.6251913458,977093.8749707564,977093.8749707564,977079.3749997616,976995.812502846,88.96293619960387,174.8906209861131,174.8906209861131,243.70029391524943,321.0202876433351,-38.71196800980874,-42.07447910695066,-177.62088908734916,-175.72802174672992,0.0
437.0,790998.312354669,977147.6251913458,85.94457011581285,-38.71196800980874,8,791065.3748845868,791065.3748845868,790927.3751605861,791173.9999954216,790716.3749264218,977093.8749707564,977093.8749707564,977201.3124199286,976995.812502846,977079.3749997616,85.94457011581285,85.94457011581285,88.96293619960387,232.19224686188136,290.0806820488393,-177.62088908734916,-42.07447910695066,-37.11944269802778,0.0,-175.72802174672992
437.0,791065.3748845868,977093.8749707564,146.34091128781765,-42.07447910695066,8,791065.3748845868,790998.312354669,791173.9999954216,790927.3751605861,790716.3749264218,977093.8749707564,977147.6251913458,976995.812502846,977201.3124199286,977079.3749997616,0.0,85.94457011581285,146.34091128781765,174.8906209861131,349.3010448853739,-177.62088908734916,-38.71196800980874,0.0,-37.11944269802778,-175.72802174672992
437.0,791173.9999954216,976995.812502846,0.0,0.0,8,791065.3748845868,791065.3748845868,790998.312354669,790927.3751605861,790716.3749264218,977093.8749707564,977093.8749707564,977147.6251913458,977201.3124199286,977079.3749997616,146.34091128781765,146.34091128781765,232.19224686188136,321.0202876433351,465.1917826744815,-177.62088908734916,-42.07447910695066,-38.71196800980874,-37.11944269802778,-175.72802174672992
438.0,790077.6875555031,976753.62499509,72.44214323946188,-48.56760146998564,7,790077.6875555031,790125.6251236722,790196.12498267,790296.1251107529,790396.6249097548,976753.62499509,976699.31243968,976652.6248690112,976776.3749495968,976783.3749355896,0.0,72.44214323946188,155.65490555013378,219.61904738333965,320.32186140948124,-174.16593361533154,-33.51397447431879,-29.82466112436738,-174.05416385006225,-176.01568400179477
438.0,790125.6251236722,976699.31243968,84.55743239748075,-33.51397447431879,8,790077.6875555031,790077.6875555031,790196.12498267,790296.1251107529,790396.6249097548,976753.62499509,976753.62499509,976652.6248690112,976776.3749495968,976783.3749355896,72.44214323946188,72.44214323946188,84.55743239748075,187.1065900207673,283.7382372458842,-48.56760146998564,-174.16593361533154,-29.82466112436738,-174.05416385006225,-176.01568400179477
438.0,790196.12498267,976652.6248690112,445.36249238892566,-29.82466112436738,8,790125.6251236722,790077.6875555031,790077.6875555031,790296.1251107529,790396.6249097548,976699.31243968,976753.62499509,976753.62499509,976776.3749495968,976783.3749355896,84.55743239748075,155.65490555013378,155.65490555013378,159.10407933659073,239.36541243734516,-33.51397447431879,-174.16593361533154,-48.56760146998564,-174.05416385006225,-176.01568400179477
438.0,790582.499866087,976431.1249839292,451.54805193017035,-32.78383122197247,8,790490.125050839,790396.6249097548,790196.12498267,790296.1251107529,790962.1250910871,976801.8125627636,976783.3749355896,976652.6248690112,976776.3749495968,976186.6248167604,382.0240667735132,398.28322565259,445.36249238892566,448.5621911019201,451.54805193017035,-168.84476241992303,-176.01568400179477,-29.82466112436738,-174.05416385006225,-28.926762885536085
438.0,790962.1250910871,976186.6248167604,459.87438139082735,-28.926762885536085,8,790582.499866087,791364.6249422543,790490.125050839,791678.6876343377,790396.6249097548,976431.1249839292,975964.1875975952,976801.8125627636,975811.9999098404,976783.3749355896,451.54805193017035,459.87438139082735,775.3966732109371,808.5825247150879,822.1320814865712,-32.78383122197247,-25.853780455038304,-168.84476241992303,-17.128442177602967,-176.01568400179477
438.0,791364.6249422543,975964.1875975952,348.9935054736987,-25.853780455038304,8,791678.6876343377,791737.4998526722,790962.1250910871,790582.499866087,791173.9999954216,975811.9999098404,975793.874946095,976186.6248167604,976431.1249839292,976995.812502846,348.9935054736987,409.92938182104785,459.87438139082735,910.9062287228934,1049.0890407819438,-17.128442177602967,0.0,-28.926762885536085,-32.78383122197247,0.0
